secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
3921,73,0,28.0047,21.2546,0,209,10.7,-0.24247300,51.46647700,0,1.69912,25,0,-255,0,0,0,0,0,0,0,0
3922,71,0,28.0108,21.8547,0,222,10.9,-0.24241900,51.46652000,0,1.87514,25,0,-255,0,0,0,0,0,0,0,0
3923,73,0,28.0168,21.7455,0,236,11,-0.24236000,51.46656000,0,1.89093,25,0,-255,0,0,0,0,0,0,0,0
3924,70,0,28.0228,21.3889,0,251,11.2,-0.24230500,51.46660100,0,2.07599,25,0,-255,0,0,0,0,0,0,0,0
3925,70,0,28.0289,21.8547,0,249,11.3,-0.24225100,51.46664400,0,2.08902,25,0,-255,0,0,0,0,0,0,0,0
3926,71,0,28.0351,22.3779,0,262,11.5,-0.24219000,51.46668500,0,2.25921,25,0,-255,0,0,0,0,0,0,0,0
3927,70,0,28.0414,22.893,0,280,11.6,-0.24212600,51.46672600,0,2.26605,25,0,-255,0,0,0,0,0,0,0,0
3928,70,0,28.0477,22.6335,0,286,11.7,-0.24206900,51.46677000,0,2.27829,25,0,-255,0,0,0,0,0,0,0,0
3929,68,0,28.0541,22.95,0,269,11.8,-0.24201000,51.46681400,0,2.12769,25,0,-255,0,0,0,0,0,0,0,0
3930,68,0,28.0605,22.9464,0,253,12,-0.24195300,51.46685900,0,2.27442,25,0,-255,0,0,0,0,0,0,0,0
3931,72,0,28.0667,22.3237,0,240,12.1,-0.24189800,51.46690300,0,2.2663,25,0,-255,0,0,0,0,0,0,0,0
3932,68,0,28.0729,22.3234,0,179,12.2,-0.24184100,51.46694600,0,2.09812,25,0,-255,0,0,0,0,0,0,0,0
3933,70,0,28.0792,22.673,0,130,12.2,-0.24178000,51.46698800,0,1.93257,25,0,-255,0,0,0,0,0,0,0,0
3934,71,0,28.0854,22.5065,0,110,12.2,-0.24172000,51.46703000,0,1.59595,25,0,-255,0,0,0,0,0,0,0,0
3935,63,0,28.092,23.6019,0,46,12.1,-0.24165700,51.46707400,0,1.27869,25,0,-255,0,0,0,0,0,0,0,0
3936,56,0,28.0987,24.0667,0,46,12.1,-0.24159300,51.46711900,0,0.956946,25,0,-255,0,0,0,0,0,0,0,0
3937,60,0,28.1056,24.8337,0,50,12,-0.24152800,51.46716600,0,0.654729,25,0,-255,0,0,0,0,0,0,0,0
